subset_mask,heads,size,n,correct,acc,ba,rescue,harm,delta_acc,delta_ba
226,1|5|6|7,4,181,26,0.143646408839779,0.1949074074074074,1,6,-0.027624309392265206,-0.008928571428571452
227,0|1|5|6|7,5,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
228,2|5|6|7,4,181,31,0.1712707182320442,0.20575396825396827,4,4,0.0,0.0019179894179894297
229,0|2|5|6|7,5,181,33,0.18232044198895028,0.20932539682539683,4,2,0.011049723756906077,0.005489417989417988
230,1|2|5|6|7,5,181,30,0.16574585635359115,0.20396825396825397,2,3,-0.005524861878453052,0.00013227513227512255
231,0|1|2|5|6|7,6,181,30,0.16574585635359115,0.20396825396825397,2,3,-0.005524861878453052,0.00013227513227512255
232,3|5|6|7,4,181,27,0.14917127071823205,0.19669312169312167,0,4,-0.022099447513812154,-0.007142857142857173
233,0|3|5|6|7,5,181,28,0.15469613259668508,0.19847883597883595,0,3,-0.01657458563535913,-0.005357142857142894
234,1|3|5|6|7,5,181,29,0.16022099447513813,0.20026455026455028,0,2,-0.011049723756906077,-0.0035714285714285587
235,0|1|3|5|6|7,6,181,28,0.15469613259668508,0.19847883597883595,0,3,-0.01657458563535913,-0.005357142857142894
236,2|3|5|6|7,5,181,33,0.18232044198895028,0.20932539682539683,3,1,0.011049723756906077,0.005489417989417988
237,0|2|3|5|6|7,6,181,34,0.1878453038674033,0.2111111111111111,3,0,0.0165745856353591,0.007275132275132268
238,1|2|3|5|6|7,6,181,31,0.1712707182320442,0.20383597883597884,1,1,0.0,0.0
239,0|1|2|3|5|6|7,7,181,31,0.1712707182320442,0.20383597883597884,0,0,0.0,0.0
240,4|5|6|7,4,181,26,0.143646408839779,0.19682539682539685,1,6,-0.027624309392265206,-0.007010582010581995
241,0|4|5|6|7,5,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
242,1|4|5|6|7,5,181,27,0.14917127071823205,0.19669312169312167,1,5,-0.022099447513812154,-0.007142857142857173
243,0|1|4|5|6|7,6,181,28,0.15469613259668508,0.19847883597883595,1,4,-0.01657458563535913,-0.005357142857142894
244,2|4|5|6|7,5,181,32,0.17679558011049723,0.20945767195767195,4,3,0.0055248618784530246,0.005621693121693111
