mmsi,ais_rows,final_class,class_level,source,confidence,type_code,imo,vessel_kind,registry_type,flag,name,note
422880500,32,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422881200,33,,unknown,needs_manual,none,99,9366304,ship,,,,coarse_type_only
422887534,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422890100,37,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422892600,12,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422893766,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422900600,337,,unknown,needs_manual,none,99;37,1105273,ship,,,,type_outside_frozen_rules
422903100,15,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422903200,2,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422903700,7,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422905448,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422907400,41,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422910284,41,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910292,25,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910345,114,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910346,53,,unknown,needs_manual,none,20,,ship,,,,type_outside_frozen_rules
422910359,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910367,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910389,174,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910482,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910511,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910512,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422910514,20,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910522,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910532,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422910554,23,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910555,9,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910568,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910592,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910593,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910600,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910661,15,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910664,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910673,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910674,17,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910681,11,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422910682,15,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422911801,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422911971,3,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422920600,121,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422925100,77,,unknown,needs_manual,none,,,ship,,,,coarse_type_only
422925600,10,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422925700,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422927000,38,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422935000,39,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422945100,52,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422948400,3,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422951100,13,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
422952600,92,tanker_coarse,coarse,coarse_type_code,coarse,89,,ship,,,,AIS type code 89 (coarse family only)
422975721,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422975932,25,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422977100,85,cargo_coarse,coarse,coarse_type_code,coarse,79,,ship,,,,AIS type code 79 (coarse family only)
422984751,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422990002,28,,unknown,needs_manual,none,,,ship,,,,no_usable_type
422995400,10,tanker_coarse,coarse,coarse_type_code,coarse,89,,ship,,,,AIS type code 89 (coarse family only)
422996633,16,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
422998010,14,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
423215787,7,,unknown,needs_manual,none,99,,ship,,,,no_usable_type
423256847,3,,unknown,needs_manual,none,44,,ship,,,,no_usable_type
423335556,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
423456781,154,,unknown,needs_manual,none,8,,ship,,,,no_usable_type
423456789,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423457801,10,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
423457802,20,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423457803,4,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
423457805,11,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423457809,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423457810,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423457814,3,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
423457820,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
423458170,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423478512,10,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423506069,44,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423521365,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
423521831,32,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423566666,16,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423568523,3,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
423568966,28,,unknown,needs_manual,none,99,,ship,,,,no_usable_type
423568985,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
423581112,22,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423652313,18,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423652655,6,,unknown,needs_manual,none,99,,ship,,,,no_usable_type
423659855,14,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423659999,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
423696387,8,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423698685,25,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423777777,7,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
423880555,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
423987155,3,fishing_vessel,fine,sarais_backend_type_code,high,30,,,,,,absent_from_mapping
424312836,2,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
424321067,97,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
424415122,136,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
424743888,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
425000019,4,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
425000020,7,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
425124555,19,,unknown,needs_manual,none,90,,ship,,,,no_usable_type
425165518,21,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
425256355,37,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
425346599,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
425364578,22,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
425369578,19,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
425421371,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
425654588,5,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
425686586,53,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
425698656,5,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
425712233,34,,unknown,needs_manual,none,,,ship,,,,no_usable_type
425808388,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
425858685,4,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
425896355,9,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
425896568,18,,unknown,needs_manual,none,99,,ship,,,,no_usable_type
425896589,14,,unknown,needs_manual,none,,,ship,,,,no_usable_type
425896669,12,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
425900082,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
425900083,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426017563,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
426017569,11,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068702,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
426068707,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068708,8,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068712,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068713,8,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068723,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068725,9,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426068732,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
426068733,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426241002,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426241003,8,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426241004,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426241007,1,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426241008,6,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
426241009,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
426241010,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426356365,44,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
426426903,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
426536999,46,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
426880019,13,,unknown,needs_manual,none,,,ship,,,,no_usable_type
426896555,4,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
427220002,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
427220006,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
427329900,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
427680001,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427680002,8,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427680003,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427686802,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427686818,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
427688005,41,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427688009,8,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427688014,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427688016,31,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
427688018,14,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427688020,2,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
427688025,5,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
427688027,21,,unknown,needs_manual,none,37,,ship,,,,no_usable_type
427688028,9,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427688029,20,,unknown,needs_manual,none,,,ship,,,,no_usable_type
427860017,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
428000411,5,,unknown,needs_manual,none,90,9394715,ship,,,,coarse_type_only
428009065,4,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
428060000,38,,unknown,needs_manual,none,34,,ship,,,,type_outside_frozen_rules
428067000,4,,unknown,needs_manual,none,97,4568397,ship,,,,coarse_type_only
428424233,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
428555566,12,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
428569365,46,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
428828822,9,,unknown,needs_manual,none,,,ship,,,,no_usable_type
428828823,10,,unknown,needs_manual,none,,,ship,,,,no_usable_type
428921023,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
428990000,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280002,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280003,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280004,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280007,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280008,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280009,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429280011,4,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
429280014,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
429786888,6,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
430000000,3,,unknown,needs_manual,none,37,5550000,ship,,,,coarse_type_only
430009225,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430013488,7,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430123895,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430329543,2,tug_towing,fine,rule_validated,medium,52,,ship,,,,purity 0.912 support 5136
430402920,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430406858,4,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430406923,6,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430406936,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430408370,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430409201,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430409203,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430409814,3,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430409815,4,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430409818,3,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
430409879,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430438802,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430438804,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430438805,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430470848,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
430476625,5,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430476629,1,,unknown,needs_manual,none,28,,ship,,,,absent_from_mapping
430521271,10,,unknown,needs_manual,none,,,ship,,,,no_usable_type
430559348,2,,unknown,needs_manual,none,28,,ship,,,,absent_from_mapping
430900082,7,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
430962801,2,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
431003000,37,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431006572,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,absent_from_mapping
431013509,1,fishing_vessel,fine,bundle_ais_type_code,high,30,,,,,,no_usable_type
431021883,3,,unknown,needs_manual,none,,,ship,,,,no_usable_type
431036000,9,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431043000,2,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431045000,52,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431050000,31,,unknown,needs_manual,none,90,9596571,ship,,,,type_outside_frozen_rules
431073000,11,cargo_coarse,coarse,coarse_type_code,coarse,72,,ship,,,,AIS type code 72 (coarse family only)
431114000,236,tanker_coarse,coarse,myshiptracking_label,coarse,80,,ship,,,,MyShipTracking label: Tanker
431116057,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
431122000,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431123000,4,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431137000,208,cargo_coarse,coarse,coarse_type_code,coarse,79;70,,ship,,,,AIS type code 70 (coarse family only)
431139000,12,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431153000,39,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431156000,32,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431177000,3,product_chemical_tanker,fine,rule_validated,medium,82,,ship,,,,purity 0.904 support 845
431188000,8,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431197000,94,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431200000,40,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
431201000,195,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431201105,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
431201109,3,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
431215712,1,,unknown,needs_manual,none,,,ship,,,,absent_from_mapping
431228000,1,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
431232000,78,tanker_coarse,coarse,coarse_type_code,coarse,80,,ship,,,,AIS type code 80 (coarse family only)
431232800,32,,unknown,needs_manual,none,37,,ship,,,,absent_from_mapping
431237806,2,,unknown,needs_manual,none,,,ship,,,,no_usable_type
431241000,453,cargo_coarse,coarse,myshiptracking_label,coarse,71,,ship,,,,MyShipTracking label: Cargo A
431244000,34,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431257000,60,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
431260000,232,cargo_coarse,coarse,coarse_type_code,coarse,74,,ship,,,,AIS type code 74 (coarse family only)
431263000,12,cargo_coarse,coarse,coarse_type_code,coarse,70,,ship,,,,AIS type code 70 (coarse family only)
