product_id,port,track,relative_orbit,start_utc,stop_utc,footprint_min_lon,footprint_min_lat,footprint_max_lon,footprint_max_lat,ais_files,ais_rows,ais_mmsi_unique,fine_resolved,fine_resolved_from_fill,fine_resolved_coarse,fine_unresolved,fine_conflict,worldcover_need,worldcover_have,raster_polarizations,raster_local_complete,raster_remote_22559_complete,raster_action,detection_status,knowledge_ready,blockers
S1A_IW_GRDH_1SDV_20250918T113407_20250918T113432_061042_079B5B_3210,Port Klang,70_1187,70,2025-09-18T11:34:07Z,2025-09-18T11:34:32Z,99.6035,1.383582,102.180267,3.372308,2,9857,536,480,2,26,30,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250918T135250_20250918T135315_061043_079B66_E8A8,Los Angeles,71_481,71,2025-09-18T13:52:50Z,2025-09-18T13:53:15Z,,,,,1,6592,939,852,5,20,67,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250918T190752_20250918T190817_061046_079B83_BFBC,Sydney Botany,,74,2025-09-18T19:07:52Z,2025-09-18T19:08:17Z,150.573807,-35.674992,153.807404,-33.5378,2,3382,217,118,23,12,87,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250919T225606_20250919T225631_061063_079C2A_A9BB,Port Klang,91_582,91,2025-09-19T22:56:06Z,2025-09-19T22:56:31Z,,,,,1,3656,453,377,1,44,32,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250921T170918_20250921T170943_061089_079D36_BA65,Hamburg,,117,2025-09-21T17:09:18Z,2025-09-21T17:09:43Z,,,,,2,35767,1843,1267,27,144,402,30,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250921T193332_20250921T193357_061090_079D46_F132,Melbourne,,118,2025-09-21T19:33:32Z,2025-09-21T19:33:57Z,,,,,2,4137,115,96,8,2,8,9,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,Jebel Ali,,130,2025-09-22T14:25:04Z,2025-09-22T14:25:29Z,53.663036,24.452805,56.496143,26.382782,2,61953,1637,1251,13,92,291,3,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250923T001848_20250923T001913_061108_079DF3_DEA5,Houston,136_94,136,2025-09-23T00:18:48Z,2025-09-23T00:19:13Z,,,,,1,27745,1084,951,231,54,79,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250923T054128_20250923T054153_061111_079E0E_E9FD,Hamburg,,139,2025-09-23T05:41:28Z,2025-09-23T05:41:53Z,,,,,1,53634,1850,1326,44,112,381,31,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250923T122312_20250923T122342_061115_079E3D_C529,Houston,143_492,143,2025-09-23T12:23:12Z,2025-09-23T12:23:42Z,,,,,1,14501,741,656,150,37,48,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250923T163003_20250923T163028_061117_079E56_AC94,Richards Bay,145_1084,145,2025-09-23T16:30:03Z,2025-09-23T16:30:28Z,,,,,2,572,44,40,0,4,0,0,1,1,VV;VH,False,False,redownload,pending_rasters,False,worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250924T062228_20250924T062253_061126_079EB0_6496,Newcastle,,154,2025-09-24T06:22:28Z,2025-09-24T06:22:53Z,,,,,1,1485,135,108,0,2,25,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250924T153902_20250924T153931_061131_079EEF_95D2,Mombasa,,159,2025-09-24T15:39:02Z,2025-09-24T15:39:31Z,,,,,1,1389,59,51,0,3,5,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250924T154855_20250924T154920_061132_079EF0_BF54,Port Said,160_97,160,2025-09-24T15:48:55Z,2025-09-24T15:49:20Z,,,,,1,1807,243,213,0,23,7,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,Jebel Ali,,166,2025-09-25T02:15:43Z,2025-09-25T02:16:06Z,,,,,2,23311,1448,1131,9,75,242,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250925T035234_20250925T035259_061139_079F3E_697B,Port Said,,167,2025-09-25T03:52:34Z,2025-09-25T03:52:59Z,30.422653,30.814068,33.412579,32.727699,2,2924,222,208,0,8,6,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250925T095436_20250925T095501_061143_079F62_97AE,Ningbo-Zhoushan,,171,2025-09-25T09:54:36Z,2025-09-25T09:55:01Z,,,,,1,175130,8885,4896,1784,1312,2673,4,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250925T095501_20250925T095526_061143_079F62_43F4,Shanghai,,171,2025-09-25T09:55:01Z,2025-09-25T09:55:26Z,,,,,1,307082,14540,3391,841,6952,4189,8,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20250925T095616_20250925T095641_061143_079F62_D4E3,Qingdao,,171,2025-09-25T09:56:16Z,2025-09-25T09:56:41Z,,,,,4,144829,6773,3981,2587,425,2364,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250926T224808_20250926T224833_061165_07A04B_FD27,Singapore,,18,2025-09-26T22:48:08Z,2025-09-26T22:48:33Z,,,,,1,19824,2407,2024,4,144,238,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250927T225110_20250927T225135_061180_07A0DF_73F4,New York,,33,2025-09-27T22:51:10Z,2025-09-27T22:51:35Z,-75.316811,39.556263,-71.966248,41.458652,4,26156,834,692,29,10,131,1,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250928T002644_20250928T002709_061181_07A0EB_FE07,Houston,,34,2025-09-28T00:26:44Z,2025-09-28T00:27:09Z,,,,,1,16997,876,764,177,55,57,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250929T083110_20250929T083139_061200_07A1B3_0FFF,Santos,53_670,53,2025-09-29T08:31:10Z,2025-09-29T08:31:39Z,,,,,1,1645,201,163,0,25,13,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20250930T015031_20250930T015056_061211_07A224_FA7B,Los Angeles,64_108,64,2025-09-30T01:50:31Z,2025-09-30T01:50:56Z,,,,,1,3575,482,435,2,4,43,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250930T113407_20250930T113432_061217_07A26A_3C89,Port Klang,,70,2025-09-30T11:34:07Z,2025-09-30T11:34:32Z,99.6035,1.383582,102.180267,3.372308,3,21537,558,486,3,35,37,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20250930T135250_20250930T135315_061218_07A273_F068,Los Angeles,71_481,71,2025-09-30T13:52:50Z,2025-09-30T13:53:15Z,,,,,1,5976,853,763,7,17,73,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20250930T190752_20250930T190817_061221_07A294_DB4F,Sydney Botany,,74,2025-09-30T19:07:52Z,2025-09-30T19:08:17Z,150.573807,-35.674992,153.807404,-33.5378,2,4459,226,129,23,9,88,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251001T225606_20251001T225631_061238_07A33E_4EE1,Port Klang,91_582,91,2025-10-01T22:56:06Z,2025-10-01T22:56:31Z,,,,,1,3738,376,316,1,37,23,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251003T193332_20251003T193357_061265_07A45B_3A6C,Melbourne,,118,2025-10-03T19:33:32Z,2025-10-03T19:33:57Z,,,,,1,955,113,95,5,1,9,8,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,Jebel Ali,,130,2025-10-04T14:25:03Z,2025-10-04T14:25:28Z,53.663036,24.452805,56.496143,26.382782,2,34309,1583,1215,9,101,267,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251005T122312_20251005T122342_061290_07A554_279F,Houston,143_492,143,2025-10-05T12:23:12Z,2025-10-05T12:23:42Z,,,,,1,17821,832,734,183,39,59,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251006T153903_20251006T153932_061306_07A5FE_9B54,Mombasa,,159,2025-10-06T15:39:03Z,2025-10-06T15:39:32Z,,,,,2,4278,56,46,0,3,7,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251007T021543_20251007T021606_061313_07A641_6D4F,Jebel Ali,166_509,166,2025-10-07T02:15:43Z,2025-10-07T02:16:06Z,,,,,1,14958,1540,1149,6,115,276,0,2,2,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251007T035234_20251007T035259_061314_07A64B_B254,Port Said,,167,2025-10-07T03:52:34Z,2025-10-07T03:52:59Z,,,,,4,10038,259,241,0,7,10,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251007T095437_20251007T095502_061318_07A66F_1889,Ningbo-Zhoushan,,171,2025-10-07T09:54:37Z,2025-10-07T09:55:02Z,,,,,1,181593,8196,4816,1609,1315,2059,6,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251007T095502_20251007T095527_061318_07A66F_9734,Shanghai,,171,2025-10-07T09:55:02Z,2025-10-07T09:55:27Z,,,,,1,318102,14017,3463,840,6641,3904,9,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251007T095617_20251007T095642_061318_07A66F_2CB9,Qingdao,,171,2025-10-07T09:56:17Z,2025-10-07T09:56:42Z,119.310577,34.425556,122.406502,36.330761,2,42050,4766,3038,1919,400,1323,5,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251008T224809_20251008T224834_061340_07A75B_C1A5,Singapore,,18,2025-10-08T22:48:09Z,2025-10-08T22:48:34Z,,,,,1,22263,2384,2020,4,143,221,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251009T225111_20251009T225136_061355_07A7F1_9F04,New York,,33,2025-10-09T22:51:11Z,2025-10-09T22:51:36Z,-75.316811,39.556263,-71.966248,41.458652,4,20124,688,582,13,4,102,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251010T002701_20251010T002726_061356_07A7FB_F406,Houston,34_93,34,2025-10-10T00:27:01Z,2025-10-10T00:27:26Z,,,,,1,16247,703,624,154,31,48,0,4,4,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251011T083111_20251011T083140_061375_07A8C1_C8F3,Santos,53_670,53,2025-10-11T08:31:11Z,2025-10-11T08:31:40Z,,,,,1,1272,186,148,0,25,13,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251011T141652_20251011T141717_061379_07A8EC_6D05,Fujairah,,57,2025-10-11T14:16:52Z,2025-10-11T14:17:17Z,,,,,4,66303,821,653,6,43,124,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251012T113408_20251012T113433_061392_07A972_E193,Port Klang,,70,2025-10-12T11:34:08Z,2025-10-12T11:34:33Z,,,,,1,12613,568,468,8,61,39,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251012T190752_20251012T190817_061396_07A99C_7947,Sydney Botany,,74,2025-10-12T19:07:52Z,2025-10-12T19:08:17Z,150.573807,-35.674992,153.807404,-33.5378,2,4926,209,111,26,3,95,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251013T225606_20251013T225631_061413_07AA47_29D0,Port Klang,91_582,91,2025-10-13T22:56:06Z,2025-10-13T22:56:31Z,,,,,1,3428,413,342,2,45,26,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251015T193333_20251015T193358_061440_07AB65_430D,Melbourne,,118,2025-10-15T19:33:33Z,2025-10-15T19:33:58Z,,,,,2,5038,141,115,7,2,13,11,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,Jebel Ali,,130,2025-10-16T14:25:04Z,2025-10-16T14:25:29Z,53.663036,24.452805,56.496143,26.382782,2,71543,1683,1290,8,91,301,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251017T001842_20251017T001907_061458_07AC0F_C0D5,Houston,,136,2025-10-17T00:18:42Z,2025-10-17T00:19:07Z,,,,,4,129326,1143,998,246,60,85,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251017T015816_20251017T015845_061459_07AC16_32C2,Los Angeles,,137,2025-10-17T01:58:16Z,2025-10-17T01:58:45Z,,,,,2,7110,401,360,5,5,36,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251017T054129_20251017T054154_061461_07AC2A_79B6,Hamburg,,139,2025-10-17T05:41:29Z,2025-10-17T05:41:54Z,6.468334,53.467762,10.961589,55.378326,2,61901,1650,1157,22,84,367,42,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251017T191537_20251017T191602_061469_07AC87_CC33,Newcastle,,147,2025-10-17T19:15:37Z,2025-10-17T19:16:02Z,,,,,4,15584,311,207,36,11,92,1,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251018T062229_20251018T062254_061476_07ACC8_1C48,Newcastle,,154,2025-10-18T06:22:29Z,2025-10-18T06:22:54Z,,,,,1,6153,142,117,4,0,25,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251018T153903_20251018T153932_061481_07AD03_B243,Mombasa,,159,2025-10-18T15:39:03Z,2025-10-18T15:39:32Z,,,,,1,1629,71,62,1,2,7,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251019T035234_20251019T035259_061489_07AD50_1AB6,Port Said,,167,2025-10-19T03:52:34Z,2025-10-19T03:52:59Z,,,,,4,8557,253,236,0,8,9,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251019T095436_20251019T095501_061493_07AD75_7C49,Ningbo-Zhoushan,,171,2025-10-19T09:54:36Z,2025-10-19T09:55:01Z,,,,,1,141323,8671,5696,1810,1276,1694,5,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251019T095501_20251019T095526_061493_07AD75_C893,Shanghai,,171,2025-10-19T09:55:01Z,2025-10-19T09:55:26Z,,,,,1,262943,14416,4385,1020,6480,3539,12,3,3,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251019T095616_20251019T095641_061493_07AD75_3A90,Qingdao,,171,2025-10-19T09:56:16Z,2025-10-19T09:56:41Z,119.310577,34.425556,122.406502,36.330761,2,39699,4180,2441,1503,368,1368,3,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251020T224808_20251020T224833_061515_07AE62_BC0B,Singapore,,18,2025-10-20T22:48:08Z,2025-10-20T22:48:33Z,,,,,1,23966,2536,2146,8,168,222,0,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251021T225111_20251021T225136_061530_07AEFB_9DC9,New York,,33,2025-10-21T22:51:11Z,2025-10-21T22:51:36Z,-75.316811,39.556263,-71.966248,41.458652,4,20247,600,523,7,3,74,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251023T083110_20251023T083139_061550_07AFCA_7818,Santos,53_670,53,2025-10-23T08:31:10Z,2025-10-23T08:31:39Z,,,,,1,1223,216,173,0,30,13,0,3,3,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251023T141652_20251023T141717_061554_07AFF4_3310,Fujairah,,57,2025-10-23T14:16:52Z,2025-10-23T14:17:17Z,,,,,4,94312,848,661,6,49,136,2,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251024T113408_20251024T113433_061567_07B078_122F,Port Klang,70_1187,70,2025-10-24T11:34:08Z,2025-10-24T11:34:33Z,99.6035,1.383582,102.180267,3.372308,2,10397,494,424,1,51,19,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251024T190752_20251024T190817_061571_07B0A2_E5D2,Sydney Botany,,74,2025-10-24T19:07:52Z,2025-10-24T19:08:17Z,150.573807,-35.674992,153.807404,-33.5378,2,3199,216,126,31,2,88,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map
S1A_IW_GRDH_1SDV_20251025T225606_20251025T225631_061588_07B14D_B4FF,Port Klang,91_582,91,2025-10-25T22:56:06Z,2025-10-25T22:56:31Z,,,,,1,4349,439,358,2,50,31,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251026T020728_20251026T020753_061590_07B161_3CC3,Fujairah,,93,2025-10-26T02:07:28Z,2025-10-26T02:07:53Z,,,,,1,28919,770,618,5,33,118,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,Rotterdam,,110,2025-10-27T05:58:37Z,2025-10-27T05:59:02Z,1.740427,51.003059,5.969602,52.909424,1,44478,6459,3351,45,1843,1058,207,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251027T193332_20251027T193357_061615_07B26B_828E,Melbourne,,118,2025-10-27T19:33:32Z,2025-10-27T19:33:57Z,,,,,2,3694,130,103,6,1,14,12,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,Jebel Ali,,130,2025-10-28T14:25:03Z,2025-10-28T14:25:28Z,53.663036,24.452805,56.496143,26.382782,2,59392,1599,1245,10,83,270,1,2,2,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251029T001839_20251029T001904_061633_07B317_BE74,Houston,,136,2025-10-29T00:18:39Z,2025-10-29T00:19:04Z,,,,,4,115174,1200,1053,246,59,88,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251029T015816_20251029T015845_061634_07B31E_8136,Los Angeles,137_102,137,2025-10-29T01:58:16Z,2025-10-29T01:58:45Z,,,,,1,3705,372,331,3,2,39,0,3,3,VV;VH,False,True,already_geocoded,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster_remote_only
S1A_IW_GRDH_1SDV_20251029T054128_20251029T054153_061636_07B333_88A6,Hamburg,,139,2025-10-29T05:41:28Z,2025-10-29T05:41:53Z,6.468334,53.467762,10.961589,55.378326,2,60142,1530,1053,20,85,363,29,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251029T122312_20251029T122342_061640_07B362_599A,Houston,143_492,143,2025-10-29T12:23:12Z,2025-10-29T12:23:42Z,,,,,1,18905,794,697,158,33,64,0,4,4,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251029T191536_20251029T191601_061644_07B393_8142,Newcastle,,147,2025-10-29T19:15:36Z,2025-10-29T19:16:01Z,,,,,4,25440,304,184,32,17,103,0,4,4,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
S1A_IW_GRDH_1SDV_20251029T191601_20251029T191626_061644_07B393_169E,Sydney Botany,147_706,147,2025-10-29T19:16:01Z,2025-10-29T19:16:26Z,,,,,1,2814,220,121,25,3,96,0,2,2,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251030T062228_20251030T062253_061651_07B3D7_60C0,Newcastle,,154,2025-10-30T06:22:28Z,2025-10-30T06:22:53Z,,,,,1,4432,148,119,2,0,29,0,5,5,VV;VH,False,False,redownload,pending_rasters,False,fine_class_unresolved;worldcover_tile_esa_unpublished;osm_facility_map;local_raster
S1A_IW_GRDH_1SDV_20251030T153902_20251030T153931_061656_07B411_FB08,Mombasa,,159,2025-10-30T15:39:02Z,2025-10-30T15:39:31Z,,,,,1,1481,77,68,0,4,5,0,1,1,VV;VH,True,False,already_geocoded,pending_rasters,False,fine_class_unresolved;osm_facility_map
